"Date","Time","Open","High","Low","Close","Vol","OI","UpperBand","LowerBand","MidLine"
12/05/2011,22:00,81.33,81.60,80.34,80.93,5910639,0,83.64,75.82,79.73
12/06/2011,22:00,82.13,82.80,81.61,82.13,6012913,0,83.90,75.81,79.85
12/07/2011,22:00,82.03,82.73,80.78,82.39,4306040,0,83.99,75.77,79.88
12/08/2011,22:00,81.80,82.14,80.26,80.46,3982479,0,84.05,75.86,79.95
12/09/2011,22:00,81.12,82.42,80.77,82.20,4075475,0,84.25,75.84,80.05
12/12/2011,22:00,81.90,81.99,80.03,80.59,3337963,0,84.05,75.87,79.96
12/13/2011,22:00,81.00,81.22,78.91,79.41,3978687,0,83.84,75.84,79.84
12/14/2011,22:00,79.18,79.45,78.26,78.51,4202932,0,83.60,75.74,79.67
12/15/2011,22:00,79.43,79.78,78.60,78.86,3246908,0,83.33,75.71,79.52
12/16/2011,22:00,79.52,80.02,78.42,78.87,6492582,0,83.24,75.65,79.44
12/19/2011,22:00,79.02,79.50,77.51,77.82,3485368,0,83.13,75.49,79.31
12/20/2011,22:00,79.19,80.41,78.87,80.31,4660198,0,83.22,75.58,79.40
12/21/2011,22:00,80.43,80.47,78.97,80.00,3611754,0,83.27,75.75,79.51
12/22/2011,22:00,80.27,81.19,79.93,80.97,3164166,0,83.11,76.45,79.78
12/23/2011,22:00,80.94,82.21,80.78,82.20,2042102,0,83.12,77.05,80.09
12/27/2011,22:00,81.91,82.64,81.62,82.28,1722580,0,83.29,77.33,80.31
12/28/2011,22:00,82.21,82.44,80.94,81.15,2613284,0,83.15,77.87,80.51
12/29/2011,22:00,81.19,82.20,81.19,82.11,1935126,0,83.29,77.84,80.56
12/30/2011,22:00,82.11,82.45,81.60,81.73,1706821,0,83.40,77.87,80.63
01/03/2012,22:00,83.76,84.44,83.36,83.49,3380063,0,83.82,77.82,80.82
01/04/2012,22:00,83.17,84.26,83.11,84.18,3007305,0,84.32,77.64,80.98
01/05/2012,22:00,83.46,83.87,82.70,83.80,3116399,0,84.59,77.54,81.07
01/06/2012,22:00,83.82,84.24,83.32,83.37,2839171,0,84.74,77.49,81.12
01/09/2012,22:00,83.58,84.06,83.26,83.87,2796509,0,85.09,77.48,81.29
01/10/2012,22:00,84.59,85.19,84.04,84.30,3440126,0,85.40,77.38,81.39
01/11/2012,22:00,83.24,83.89,83.08,83.77,4465369,0,85.67,77.43,81.55
01/12/2012,22:00,84.49,84.64,83.76,84.28,3650176,0,85.95,77.63,81.79
01/13/2012,22:00,83.62,84.12,83.07,83.60,3093278,0,85.99,78.11,82.05
01/17/2012,22:00,84.85,85.36,84.13,84.23,2694881,0,86.08,78.55,82.32
01/18/2012,22:00,84.14,85.12,84.02,85.07,3721024,0,86.22,79.03,82.63
01/19/2012,22:00,85.04,86.23,84.92,85.80,3413676,0,86.14,79.91,83.03
01/20/2012,22:00,85.45,85.70,84.96,85.65,3522616,0,86.34,80.24,83.29
01/23/2012,22:00,85.70,86.06,85.31,85.61,3494750,0,86.38,80.76,83.57
01/24/2012,22:00,85.41,85.94,84.63,85.93,3895556,0,86.54,81.10,83.82
01/25/2012,22:00,85.30,86.66,85.00,86.48,4411987,0,86.88,81.19,84.04
01/26/2012,22:00,87.51,87.99,87.00,87.58,4898806,0,87.42,81.18,84.30
01/27/2012,22:00,87.15,87.80,86.67,87.46,3747183,0,87.67,81.56,84.62
01/30/2012,22:00,86.50,87.59,86.42,87.34,3148316,0,87.93,81.83,84.88
01/31/2012,22:00,87.85,87.88,85.79,86.71,3552184,0,87.91,82.34,85.13
02/01/2012,22:00,87.67,87.98,87.23,87.35,3005447,0,88.15,82.48,85.32
02/02/2012,22:00,87.08,87.77,87.06,87.43,2288113,0,88.41,82.55,85.48
02/03/2012,22:00,88.08,88.29,87.47,87.73,3195408,0,88.65,82.70,85.68
02/06/2012,22:00,87.15,87.94,87.15,87.56,2189281,0,88.77,83.00,85.89
02/07/2012,22:00,87.32,88.22,86.69,87.89,2959012,0,88.94,83.23,86.09
02/08/2012,22:00,88.12,88.29,87.68,87.97,2522788,0,89.12,83.43,86.27
02/09/2012,22:00,87.54,88.18,87.46,88.02,3031603,0,89.18,83.79,86.48
02/10/2012,22:00,87.20,87.56,86.75,87.14,3085695,0,89.14,84.12,86.63
02/13/2012,22:00,87.57,88.09,87.16,88.03,2530550,0,89.01,84.69,86.85
02/14/2012,22:00,87.60,88.00,87.22,87.99,2850239,0,88.88,85.19,87.04
02/15/2012,22:00,87.42,87.72,86.75,87.01,3647039,0,88.75,85.52,87.13
02/16/2012,22:00,86.99,87.76,86.96,87.65,2548732,0,88.73,85.72,87.23
02/17/2012,22:00,87.99,88.15,87.48,87.56,2834514,0,88.64,86.00,87.32
02/21/2012,22:00,87.85,88.05,87.40,87.60,2406695,0,88.49,86.35,87.42
02/22/2012,22:00,87.45,88.09,87.45,87.76,2650082,0,88.34,86.69,87.51
02/23/2012,22:00,87.83,88.18,87.27,87.90,3531277,0,88.28,86.89,87.58
02/24/2012,22:00,88.04,88.46,87.88,88.20,2524734,0,88.36,86.87,87.61
02/27/2012,22:00,87.44,88.32,87.10,88.07,3012875,0,88.41,86.88,87.65
02/28/2012,22:00,87.83,88.20,87.23,87.77,2497619,0,88.42,86.91,87.67
02/29/2012,22:00,88.14,88.32,87.25,87.60,3277808,0,88.33,87.10,87.71
03/01/2012,22:00,87.72,88.22,87.17,87.49,2525767,0,88.32,87.12,87.72
03/02/2012,22:00,87.45,87.57,87.04,87.52,2820548,0,88.32,87.13,87.72
03/05/2012,22:00,87.40,87.45,86.38,87.06,2701884,0,88.35,87.03,87.69
03/06/2012,22:00,85.72,85.86,84.83,84.95,3547841,0,88.92,86.19,87.56
03/07/2012,22:00,85.43,85.67,84.88,85.47,3150801,0,89.07,85.81,87.44
03/08/2012,22:00,86.06,86.94,85.98,86.71,2603177,0,89.02,85.73,87.38
03/09/2012,22:00,86.81,87.27,86.65,86.80,1958244,0,88.94,85.68,87.31
03/12/2012,22:00,87.09,87.75,86.96,87.54,2049292,0,88.97,85.70,87.33
03/13/2012,22:00,87.97,88.77,87.51,88.75,3107053,0,89.09,85.65,87.37
03/14/2012,22:00,88.64,89.25,88.60,88.87,2960892,0,89.24,85.59,87.41
03/15/2012,22:00,89.01,90.00,88.82,90.00,3252131,0,89.69,85.43,87.56
03/16/2012,22:00,89.88,90.00,89.37,89.56,5007257,0,89.96,85.36,87.66
03/19/2012,22:00,89.52,89.90,89.20,89.74,2585377,0,90.24,85.29,87.77
03/20/2012,22:00,89.17,89.73,88.75,89.35,2485264,0,90.42,85.29,87.86
03/21/2012,22:00,89.42,89.64,88.80,88.91,2434153,0,90.52,85.31,87.91
03/22/2012,22:00,88.50,88.78,87.72,88.57,3064169,0,90.57,85.33,87.95
03/23/2012,22:00,88.63,88.67,88.02,88.46,2326704,0,90.59,85.33,87.96
03/26/2012,22:00,88.92,89.35,88.60,89.12,2572414,0,90.69,85.34,88.01
03/27/2012,22:00,89.38,89.42,88.93,89.14,2308363,0,90.80,85.36,88.08
03/28/2012,22:00,89.29,89.61,88.04,88.45,2289893,0,90.84,85.41,88.12
03/29/2012,22:00,87.88,88.82,87.72,88.77,2207090,0,90.90,85.48,88.19
03/30/2012,22:00,89.22,89.29,88.76,89.21,2471794,0,91.00,85.54,88.27
04/02/2012,22:00,88.79,89.36,88.05,89.23,2640893,0,91.08,85.68,88.38
04/03/2012,22:00,89.22,89.22,88.20,88.79,2298379,0,90.77,86.38,88.57
04/04/2012,22:00,87.98,88.05,87.15,87.84,2392645,0,90.41,86.97,88.69
04/05/2012,22:00,87.36,87.79,86.97,87.27,2048367,0,90.32,87.12,88.72
04/09/2012,22:00,86.24,86.77,85.90,86.33,1932610,0,90.42,86.97,88.69
04/10/2012,22:00,86.19,86.40,84.44,84.58,3650923,0,91.00,86.10,88.55
04/11/2012,22:00,85.36,85.69,85.12,85.35,2527663,0,91.19,85.56,88.38
04/12/2012,22:00,85.71,86.93,85.08,86.86,2475912,0,91.16,85.40,88.28
04/13/2012,22:00,86.49,86.59,85.57,85.69,2609608,0,91.04,85.09,88.06
04/16/2012,22:00,86.04,86.93,85.92,86.40,3060302,0,90.88,84.93,87.90
04/17/2012,22:00,86.66,87.67,86.66,87.45,2354160,0,90.65,84.93,87.79
04/18/2012,22:00,86.90,87.63,86.69,87.13,1781565,0,90.45,84.90,87.68
04/19/2012,22:00,87.14,87.55,86.13,86.80,2564935,0,90.31,84.83,87.57
04/20/2012,22:00,86.99,87.80,86.91,87.48,3177202,0,90.22,84.81,87.52
04/23/2012,22:00,86.52,87.24,86.02,87.13,2770292,0,90.12,84.78,87.45
04/24/2012,22:00,89.33,89.75,88.38,88.49,5701767,0,90.03,84.81,87.42
04/25/2012,22:00,88.96,89.26,88.50,88.80,2962855,0,89.97,84.84,87.40
04/26/2012,22:00,88.60,89.56,88.51,89.32,2751189,0,90.11,84.78,87.45
04/27/2012,22:00,89.28,89.54,88.75,89.36,2495378,0,90.21,84.74,87.48
04/30/2012,22:00,89.25,89.46,88.72,89.36,2072860,0,90.24,84.73,87.48
05/01/2012,22:00,89.13,89.95,88.74,89.60,2294512,0,90.31,84.70,87.50
05/02/2012,22:00,89.16,89.59,88.89,89.52,2100173,0,90.43,84.65,87.54
05/03/2012,22:00,89.50,89.85,89.11,89.39,2343521,0,90.61,84.62,87.62
05/04/2012,22:00,89.17,89.24,88.30,88.67,2823788,0,90.71,84.66,87.69
05/07/2012,22:00,87.70,88.62,87.70,88.01,2753418,0,90.73,84.80,87.77
05/08/2012,22:00,87.13,87.88,86.30,87.56,2710516,0,90.50,85.33,87.92
