"Date","Time","Open","High","Low","Close","Vol","OI","UpperBand","LowerBand","MidLine"
09/27/2011,22:00,234.22,234.75,222.40,224.21,7840914,0,240.26,204.33,222.29
09/28/2011,22:00,226.35,235.81,225.60,229.71,14439111,0,240.68,205.79,223.23
09/29/2011,22:00,234.17,234.30,216.29,222.44,9380228,0,240.66,206.53,223.59
09/30/2011,22:00,218.19,223.00,215.21,216.23,6553621,0,240.44,207.12,223.78
10/03/2011,22:00,217.01,221.60,211.39,211.98,6625118,0,240.23,207.53,223.88
10/04/2011,22:00,209.62,215.00,200.43,212.50,8715811,0,240.46,206.92,223.69
10/05/2011,22:00,212.53,220.17,208.48,219.50,6512936,0,240.46,206.88,223.67
10/06/2011,22:00,220.28,223.62,217.55,221.51,6850357,0,240.45,207.32,223.89
10/07/2011,22:00,222.48,227.90,218.41,224.74,6786465,0,240.09,209.01,224.55
10/10/2011,22:00,226.23,232.80,224.10,231.32,5145525,0,240.64,209.94,225.29
10/11/2011,22:00,230.60,236.75,229.00,235.48,5005722,0,241.81,210.36,226.09
10/12/2011,22:00,236.64,241.84,234.33,236.81,6511045,0,243.10,210.50,226.80
10/13/2011,22:00,237.00,239.68,235.23,236.15,4841536,0,244.07,210.46,227.27
10/14/2011,22:00,240.87,246.71,240.18,246.71,5927282,0,245.76,209.51,227.64
10/17/2011,22:00,244.29,244.93,240.67,242.33,4778929,0,245.90,209.45,227.67
10/18/2011,22:00,242.31,244.61,236.62,243.88,4612859,0,247.63,208.78,228.20
10/19/2011,22:00,240.67,243.33,229.25,231.53,6715807,0,247.60,208.77,228.19
10/20/2011,22:00,232.30,234.74,229.80,233.61,4526838,0,248.12,209.29,228.71
10/21/2011,22:00,236.91,237.00,230.60,234.78,4572980,0,248.70,209.83,229.26
10/24/2011,22:00,236.02,240.47,234.00,237.61,4976877,0,249.42,209.88,229.65
10/25/2011,22:00,238.59,239.01,225.89,227.15,14012593,0,249.45,210.15,229.80
10/26/2011,22:00,203.69,207.58,196.51,198.40,24140922,0,252.18,204.28,228.23
10/27/2011,22:00,204.26,208.60,201.10,206.78,10776025,0,253.07,201.83,227.45
10/28/2011,22:00,206.53,218.40,205.75,217.32,9886256,0,253.04,201.97,227.50
10/31/2011,22:00,215.79,218.89,213.04,213.51,7352676,0,252.93,202.23,227.58
11/01/2011,22:00,208.11,216.21,207.43,212.11,8516210,0,252.96,202.16,227.56
11/02/2011,22:00,215.55,216.79,212.72,215.62,6133127,0,253.07,201.67,227.37
11/03/2011,22:00,216.31,218.50,213.02,218.29,5317497,0,253.09,201.32,227.21
11/04/2011,22:00,217.65,218.23,214.33,216.48,4066890,0,253.08,200.50,226.79
11/07/2011,22:00,216.54,220.20,214.00,217.00,3860758,0,252.61,199.54,226.08
11/08/2011,22:00,219.20,219.35,215.21,217.99,3917258,0,251.59,198.81,225.20
11/09/2011,22:00,214.95,215.70,210.60,211.22,4685124,0,250.42,197.43,223.92
11/10/2011,22:00,213.50,214.06,208.10,210.79,5044864,0,249.12,196.19,222.66
11/11/2011,22:00,212.52,217.88,210.31,217.39,5165571,0,245.30,197.07,221.19
11/14/2011,22:00,215.65,222.35,214.25,218.93,6522901,0,242.10,197.94,220.02
11/15/2011,22:00,218.00,220.33,214.26,217.83,5739106,0,237.90,199.53,218.72
11/16/2011,22:00,216.27,216.97,211.23,211.99,5510208,0,236.19,199.29,217.74
11/17/2011,22:00,212.51,212.90,202.10,204.52,7985182,0,234.08,198.49,216.29
11/18/2011,22:00,205.33,205.34,197.11,197.14,8438477,0,231.93,196.88,214.40
11/21/2011,22:00,193.29,193.36,185.05,189.25,11323532,0,229.38,194.59,211.99
11/22/2011,22:00,186.95,194.04,183.58,192.34,9919367,0,228.18,192.31,210.24
11/23/2011,22:00,193.06,194.60,187.89,188.99,8012208,0,229.35,190.20,209.77
11/25/2011,22:00,190.16,190.83,181.51,182.40,4774128,0,231.48,185.64,208.56
11/28/2011,22:00,191.65,194.62,190.54,194.15,7207253,0,230.77,184.03,207.40
11/29/2011,22:00,194.78,195.50,187.30,188.39,6577462,0,230.73,181.55,206.14
11/30/2011,22:00,194.76,195.30,188.75,192.29,7718451,0,230.29,180.01,205.15
12/01/2011,22:00,191.85,198.08,191.59,197.13,7330072,0,229.11,179.34,204.23
12/02/2011,22:00,197.07,199.66,195.18,196.03,7526348,0,227.37,178.86,203.11
12/05/2011,22:00,198.86,199.00,193.67,196.24,5922598,0,225.72,178.48,202.10
12/06/2011,22:00,195.98,198.32,190.11,191.99,5203688,0,223.82,177.88,200.85
12/07/2011,22:00,191.03,196.71,189.12,195.32,6428567,0,221.39,178.04,199.72
12/08/2011,22:00,193.57,195.89,190.08,190.48,4361514,0,220.04,177.32,198.68
12/09/2011,22:00,191.21,193.95,188.40,193.03,5159276,0,218.53,177.05,197.79
12/12/2011,22:00,190.03,191.15,187.63,189.52,4344146,0,215.35,177.45,196.40
